,dataset,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,Features.Skew.StandardDeviation,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Unnamed: 143,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,attributes total,attributes categorical,attributes numerical,algo_catboost,algo_mgbdt,algo_node_epsilon,algo_thundergbm,winning
289,lupus,-0.8180302840000001,0.831016003,0.968355795,-0.8924471279999999,-0.0503907,-0.675895037,0.502712959,-0.23462198,-0.871644555,0.156138344,0.841706134,-0.361712561,0.9481616909999999,0.930436735,-0.470824029,-0.877377526,0.8167402309999999,0.513411245,0.644239613,-0.10234399400000001,0.612125699,0.9488243470000001,-0.23913982,-0.497740309,0.717172788,-0.683466803,-0.888468962,0.687089002,-0.752240805,0.40217065799999996,-0.654375484,0.801099935,0.251560305,-0.5582565110000001,-0.230048582,0.9860596640000001,-0.06523108400000001,0.8952734990000001,0.59254137,-0.859832102,-0.241596963,-0.620261535,0.328305627,-0.39271148100000003,-0.916878815,0.29792725600000003,0.703314805,-0.463112552,0.876815743,0.9882664879999999,0.06311913400000001,0.598782601,-0.46234047799999994,0.252719761,0.896283507,-0.040054263,-0.7421974790000001,0.362778693,-0.891420971,-0.812439989,0.061239090999999996,0.681218932,0.68773868,0.35428641899999996,-0.487448851,0.34715083,0.689659122,0.193171858,-0.337945039,-0.460344262,0.072610436,0.606779889,-0.09338398699999999,-0.6728302559999999,0.34117646799999995,-0.588519268,-0.59330706,0.365645733,-0.21255747,-0.400544675,0.7349576170000001,0.270105473,0.669504475,0.227345456,0.529672924,-0.303970191,0.243347046,0.547766493,-0.094211644,-0.46742893399999996,-0.243822729,-0.576906475,0.5343064279999999,-0.775777169,-0.920014799,-0.186511747,0.011865646,-0.049902660999999994,0.37828243200000006,-0.111512407,0.875371077,0.6176390270000001,-0.217078778,-0.500902917,0.8116119479999999,0.08,0.56,0.16,0.32,0.32,0.56,0.24,0.48,0.16,0.4,0.24,0.08,0.4,0.48,0.0,0.48,0.64,0.16,0.64,1.0,1.3119192370000001,1.211431215,,0.24387996,0.33785655299999995,,,0.269464782,0.516566407,,,2.387489795,4.354020029,,51.41436782,64.40390394,,,87,0.045977011,0,0,1,348,0,4,0,4,0,0,0,1,0.0
290,lupus,-0.8180302840000001,0.831016003,0.968355795,-0.8924471279999999,-0.0503907,-0.675895037,0.502712959,-0.23462198,-0.871644555,0.156138344,0.841706134,-0.361712561,0.9481616909999999,0.930436735,-0.470824029,-0.877377526,0.8167402309999999,0.513411245,0.644239613,-0.10234399400000001,0.612125699,0.9488243470000001,-0.23913982,-0.497740309,0.717172788,-0.683466803,-0.888468962,0.687089002,-0.752240805,0.40217065799999996,-0.654375484,0.801099935,0.251560305,-0.5582565110000001,-0.230048582,0.9860596640000001,-0.06523108400000001,0.8952734990000001,0.59254137,-0.859832102,-0.241596963,-0.620261535,0.328305627,-0.39271148100000003,-0.916878815,0.29792725600000003,0.703314805,-0.463112552,0.876815743,0.9882664879999999,0.06311913400000001,0.598782601,-0.46234047799999994,0.252719761,0.896283507,-0.040054263,-0.7421974790000001,0.362778693,-0.891420971,-0.812439989,0.061239090999999996,0.681218932,0.68773868,0.35428641899999996,-0.487448851,0.34715083,0.689659122,0.193171858,-0.337945039,-0.460344262,0.072610436,0.606779889,-0.09338398699999999,-0.6728302559999999,0.34117646799999995,-0.588519268,-0.59330706,0.365645733,-0.21255747,-0.400544675,0.7349576170000001,0.270105473,0.669504475,0.227345456,0.529672924,-0.303970191,0.243347046,0.547766493,-0.094211644,-0.46742893399999996,-0.243822729,-0.576906475,0.5343064279999999,-0.775777169,-0.920014799,-0.186511747,0.011865646,-0.049902660999999994,0.37828243200000006,-0.111512407,0.875371077,0.6176390270000001,-0.217078778,-0.500902917,0.8116119479999999,0.08,0.56,0.16,0.32,0.32,0.56,0.24,0.48,0.16,0.4,0.24,0.08,0.4,0.48,0.0,0.48,0.64,0.16,0.64,1.0,1.3119192370000001,1.211431215,,0.24387996,0.33785655299999995,,,0.269464782,0.516566407,,,2.387489795,4.354020029,,51.41436782,64.40390394,,,87,0.045977011,0,0,1,348,0,4,0,4,0,0,1,0,1.0
291,lupus,-0.8180302840000001,0.831016003,0.968355795,-0.8924471279999999,-0.0503907,-0.675895037,0.502712959,-0.23462198,-0.871644555,0.156138344,0.841706134,-0.361712561,0.9481616909999999,0.930436735,-0.470824029,-0.877377526,0.8167402309999999,0.513411245,0.644239613,-0.10234399400000001,0.612125699,0.9488243470000001,-0.23913982,-0.497740309,0.717172788,-0.683466803,-0.888468962,0.687089002,-0.752240805,0.40217065799999996,-0.654375484,0.801099935,0.251560305,-0.5582565110000001,-0.230048582,0.9860596640000001,-0.06523108400000001,0.8952734990000001,0.59254137,-0.859832102,-0.241596963,-0.620261535,0.328305627,-0.39271148100000003,-0.916878815,0.29792725600000003,0.703314805,-0.463112552,0.876815743,0.9882664879999999,0.06311913400000001,0.598782601,-0.46234047799999994,0.252719761,0.896283507,-0.040054263,-0.7421974790000001,0.362778693,-0.891420971,-0.812439989,0.061239090999999996,0.681218932,0.68773868,0.35428641899999996,-0.487448851,0.34715083,0.689659122,0.193171858,-0.337945039,-0.460344262,0.072610436,0.606779889,-0.09338398699999999,-0.6728302559999999,0.34117646799999995,-0.588519268,-0.59330706,0.365645733,-0.21255747,-0.400544675,0.7349576170000001,0.270105473,0.669504475,0.227345456,0.529672924,-0.303970191,0.243347046,0.547766493,-0.094211644,-0.46742893399999996,-0.243822729,-0.576906475,0.5343064279999999,-0.775777169,-0.920014799,-0.186511747,0.011865646,-0.049902660999999994,0.37828243200000006,-0.111512407,0.875371077,0.6176390270000001,-0.217078778,-0.500902917,0.8116119479999999,0.08,0.56,0.16,0.32,0.32,0.56,0.24,0.48,0.16,0.4,0.24,0.08,0.4,0.48,0.0,0.48,0.64,0.16,0.64,1.0,1.3119192370000001,1.211431215,,0.24387996,0.33785655299999995,,,0.269464782,0.516566407,,,2.387489795,4.354020029,,51.41436782,64.40390394,,,87,0.045977011,0,0,1,348,0,4,0,4,1,0,0,0,0.0
292,lymphography,-0.8479604059999999,0.868781007,0.9680299259999999,-0.944512696,-0.17991919399999998,-0.41376736700000005,0.683100809,-0.128568161,-0.930295509,-0.500425725,0.869235723,-0.394153481,0.9751723040000001,0.850753318,-0.557294203,-0.922813067,0.855364188,0.537684906,0.6247104529999999,-0.478177666,0.509743422,0.931787881,0.20321062199999998,-0.5574788070000001,0.7410188740000001,-0.7627422709999999,-0.943104871,0.755711129,-0.844461818,0.235113474,-0.216928007,0.7701922840000001,0.297245307,-0.728095912,-0.7452627490000001,0.9947732159999999,0.032258562000000005,0.934961377,0.546443786,-0.9018903620000001,-0.32781271100000003,-0.48257328899999996,0.613274756,-0.300348361,-0.947600792,-0.35027975,0.755509744,-0.549655222,0.910154518,0.93891581,0.161436604,0.43596203899999997,-0.671491643,0.11586794800000001,0.940402685,0.563522583,-0.8360464679999999,0.386540903,-0.945075277,-0.77447125,0.40331544799999997,0.20221187100000002,0.8771267909999999,0.348409215,-0.324447669,0.212008173,0.860108834,-0.023054598,-0.522085979,-0.43661934799999996,0.334574042,0.421962351,-0.15290278599999998,-0.20358608600000003,0.617241492,-0.34987066899999997,-0.558989875,0.206024691,-0.546138386,-0.49354432600000003,0.739800199,-0.063051199,0.746393058,0.470625687,0.323279521,-0.37495011799999994,0.297506165,0.835976782,0.012631961,-0.5047923089999999,0.429123889,-0.731444523,0.54031199,-0.873709414,-0.872388899,-0.743613952,-0.24491565399999998,-0.5981570829999999,-0.08708144400000001,0.028797414,0.92692629,0.5510525589999999,-0.246272447,-0.71676764,0.7580700159999999,0.387096774,0.258064516,0.387096774,0.0,0.516129032,0.258064516,0.387096774,0.193548387,0.129032258,0.129032258,0.129032258,0.064516129,0.387096774,0.193548387,0.258064516,0.322580645,0.193548387,0.387096774,0.387096774,1.0,1.762412165,0.72988692,0.400276688,0.186296905,0.239075772,0.164483891,0.25278671,0.150279042,0.16278569,0.198799559,0.28358042899999997,2.2073781130000003,7.648244351000001,-0.45636787799999995,0.07645801599999999,0.32438398399999996,1.4527027030000002,,148,0.12837837800000002,0,0,1,2812,0,19,0,19,0,1,0,0,0.0
293,lymphography,-0.8479604059999999,0.868781007,0.9680299259999999,-0.944512696,-0.17991919399999998,-0.41376736700000005,0.683100809,-0.128568161,-0.930295509,-0.500425725,0.869235723,-0.394153481,0.9751723040000001,0.850753318,-0.557294203,-0.922813067,0.855364188,0.537684906,0.6247104529999999,-0.478177666,0.509743422,0.931787881,0.20321062199999998,-0.5574788070000001,0.7410188740000001,-0.7627422709999999,-0.943104871,0.755711129,-0.844461818,0.235113474,-0.216928007,0.7701922840000001,0.297245307,-0.728095912,-0.7452627490000001,0.9947732159999999,0.032258562000000005,0.934961377,0.546443786,-0.9018903620000001,-0.32781271100000003,-0.48257328899999996,0.613274756,-0.300348361,-0.947600792,-0.35027975,0.755509744,-0.549655222,0.910154518,0.93891581,0.161436604,0.43596203899999997,-0.671491643,0.11586794800000001,0.940402685,0.563522583,-0.8360464679999999,0.386540903,-0.945075277,-0.77447125,0.40331544799999997,0.20221187100000002,0.8771267909999999,0.348409215,-0.324447669,0.212008173,0.860108834,-0.023054598,-0.522085979,-0.43661934799999996,0.334574042,0.421962351,-0.15290278599999998,-0.20358608600000003,0.617241492,-0.34987066899999997,-0.558989875,0.206024691,-0.546138386,-0.49354432600000003,0.739800199,-0.063051199,0.746393058,0.470625687,0.323279521,-0.37495011799999994,0.297506165,0.835976782,0.012631961,-0.5047923089999999,0.429123889,-0.731444523,0.54031199,-0.873709414,-0.872388899,-0.743613952,-0.24491565399999998,-0.5981570829999999,-0.08708144400000001,0.028797414,0.92692629,0.5510525589999999,-0.246272447,-0.71676764,0.7580700159999999,0.387096774,0.258064516,0.387096774,0.0,0.516129032,0.258064516,0.387096774,0.193548387,0.129032258,0.129032258,0.129032258,0.064516129,0.387096774,0.193548387,0.258064516,0.322580645,0.193548387,0.387096774,0.387096774,1.0,1.762412165,0.72988692,0.400276688,0.186296905,0.239075772,0.164483891,0.25278671,0.150279042,0.16278569,0.198799559,0.28358042899999997,2.2073781130000003,7.648244351000001,-0.45636787799999995,0.07645801599999999,0.32438398399999996,1.4527027030000002,,148,0.12837837800000002,0,0,1,2812,0,19,0,19,0,0,0,1,0.0
294,lymphography,-0.8479604059999999,0.868781007,0.9680299259999999,-0.944512696,-0.17991919399999998,-0.41376736700000005,0.683100809,-0.128568161,-0.930295509,-0.500425725,0.869235723,-0.394153481,0.9751723040000001,0.850753318,-0.557294203,-0.922813067,0.855364188,0.537684906,0.6247104529999999,-0.478177666,0.509743422,0.931787881,0.20321062199999998,-0.5574788070000001,0.7410188740000001,-0.7627422709999999,-0.943104871,0.755711129,-0.844461818,0.235113474,-0.216928007,0.7701922840000001,0.297245307,-0.728095912,-0.7452627490000001,0.9947732159999999,0.032258562000000005,0.934961377,0.546443786,-0.9018903620000001,-0.32781271100000003,-0.48257328899999996,0.613274756,-0.300348361,-0.947600792,-0.35027975,0.755509744,-0.549655222,0.910154518,0.93891581,0.161436604,0.43596203899999997,-0.671491643,0.11586794800000001,0.940402685,0.563522583,-0.8360464679999999,0.386540903,-0.945075277,-0.77447125,0.40331544799999997,0.20221187100000002,0.8771267909999999,0.348409215,-0.324447669,0.212008173,0.860108834,-0.023054598,-0.522085979,-0.43661934799999996,0.334574042,0.421962351,-0.15290278599999998,-0.20358608600000003,0.617241492,-0.34987066899999997,-0.558989875,0.206024691,-0.546138386,-0.49354432600000003,0.739800199,-0.063051199,0.746393058,0.470625687,0.323279521,-0.37495011799999994,0.297506165,0.835976782,0.012631961,-0.5047923089999999,0.429123889,-0.731444523,0.54031199,-0.873709414,-0.872388899,-0.743613952,-0.24491565399999998,-0.5981570829999999,-0.08708144400000001,0.028797414,0.92692629,0.5510525589999999,-0.246272447,-0.71676764,0.7580700159999999,0.387096774,0.258064516,0.387096774,0.0,0.516129032,0.258064516,0.387096774,0.193548387,0.129032258,0.129032258,0.129032258,0.064516129,0.387096774,0.193548387,0.258064516,0.322580645,0.193548387,0.387096774,0.387096774,1.0,1.762412165,0.72988692,0.400276688,0.186296905,0.239075772,0.164483891,0.25278671,0.150279042,0.16278569,0.198799559,0.28358042899999997,2.2073781130000003,7.648244351000001,-0.45636787799999995,0.07645801599999999,0.32438398399999996,1.4527027030000002,,148,0.12837837800000002,0,0,1,2812,0,19,0,19,0,0,1,0,0.0
295,lymphography,-0.8479604059999999,0.868781007,0.9680299259999999,-0.944512696,-0.17991919399999998,-0.41376736700000005,0.683100809,-0.128568161,-0.930295509,-0.500425725,0.869235723,-0.394153481,0.9751723040000001,0.850753318,-0.557294203,-0.922813067,0.855364188,0.537684906,0.6247104529999999,-0.478177666,0.509743422,0.931787881,0.20321062199999998,-0.5574788070000001,0.7410188740000001,-0.7627422709999999,-0.943104871,0.755711129,-0.844461818,0.235113474,-0.216928007,0.7701922840000001,0.297245307,-0.728095912,-0.7452627490000001,0.9947732159999999,0.032258562000000005,0.934961377,0.546443786,-0.9018903620000001,-0.32781271100000003,-0.48257328899999996,0.613274756,-0.300348361,-0.947600792,-0.35027975,0.755509744,-0.549655222,0.910154518,0.93891581,0.161436604,0.43596203899999997,-0.671491643,0.11586794800000001,0.940402685,0.563522583,-0.8360464679999999,0.386540903,-0.945075277,-0.77447125,0.40331544799999997,0.20221187100000002,0.8771267909999999,0.348409215,-0.324447669,0.212008173,0.860108834,-0.023054598,-0.522085979,-0.43661934799999996,0.334574042,0.421962351,-0.15290278599999998,-0.20358608600000003,0.617241492,-0.34987066899999997,-0.558989875,0.206024691,-0.546138386,-0.49354432600000003,0.739800199,-0.063051199,0.746393058,0.470625687,0.323279521,-0.37495011799999994,0.297506165,0.835976782,0.012631961,-0.5047923089999999,0.429123889,-0.731444523,0.54031199,-0.873709414,-0.872388899,-0.743613952,-0.24491565399999998,-0.5981570829999999,-0.08708144400000001,0.028797414,0.92692629,0.5510525589999999,-0.246272447,-0.71676764,0.7580700159999999,0.387096774,0.258064516,0.387096774,0.0,0.516129032,0.258064516,0.387096774,0.193548387,0.129032258,0.129032258,0.129032258,0.064516129,0.387096774,0.193548387,0.258064516,0.322580645,0.193548387,0.387096774,0.387096774,1.0,1.762412165,0.72988692,0.400276688,0.186296905,0.239075772,0.164483891,0.25278671,0.150279042,0.16278569,0.198799559,0.28358042899999997,2.2073781130000003,7.648244351000001,-0.45636787799999995,0.07645801599999999,0.32438398399999996,1.4527027030000002,,148,0.12837837800000002,0,0,1,2812,0,19,0,19,1,0,0,0,1.0
296,mammographic,-0.45745576,0.294079402,0.961044628,-0.665284464,-0.111379355,-0.494505432,0.170354142,-0.409616611,-0.39879910700000004,0.49265404,0.356619675,-0.165327071,0.93517309,0.931710037,0.21183611100000002,-0.607591497,0.83908718,0.5894525620000001,0.9413344290000001,0.275927152,0.792194238,0.8927304359999999,-0.010494105,0.19435360899999998,0.8658578259999999,-0.477930265,-0.653944015,0.120683291,0.256769813,0.816846503,0.18637628,0.967388258,0.545336765,0.344341674,0.101631365,0.9724955279999999,0.06863933900000001,0.472561766,0.046020179,-0.7827337320000001,-0.294302122,-0.62471609,-0.002578253,-0.581757,-0.5330481420000001,0.488589296,0.182343447,-0.300022663,0.8937119290000001,0.991411707,0.642178007,0.825184722,0.35352406399999997,0.864742661,0.8350576890000001,-0.31485623100000004,0.21989415699999998,0.545941249,-0.6042461179999999,-0.8168780409999999,0.60801053,0.875233721,0.784743583,0.745395202,-0.059526092,0.7606563159999999,0.30922724100000004,0.044372272000000004,-0.366642477,0.26531184,0.75289157,0.897654128,-0.15081788,0.165192666,0.754247263,-0.521028718,-0.664443763,0.5992911870000001,0.43357007,0.06344877,0.910155217,0.069731344,0.35840546799999995,-0.076232719,0.78154998,-0.23091382600000002,0.509018442,0.5495214070000001,-0.29895985199999997,-0.644571015,-0.005972702,0.302201514,0.657749546,-0.373842047,-0.573462412,0.07060777900000001,0.16234452,0.479317681,0.484943725,0.10136623,0.500928766,0.107180451,-0.281333462,-0.34227871299999996,0.8552132029999999,0.0,0.064516129,0.064516129,0.45161290299999995,0.258064516,0.258064516,0.387096774,0.258064516,0.193548387,0.322580645,0.387096774,0.64516129,0.387096774,0.387096774,0.387096774,0.45161290299999995,0.193548387,0.45161290299999995,0.709677419,1.0,8.984772653,3.412231735,0.148167684,0.138592825,0.185437766,0.235816432,0.309102573,0.362502647,0.182281047,0.538955642,0.260306738,110.5074087,247.14887190000002,-1.9780463369999999,0.077176799,0.172571907,0.463059313,,961,0.006243495999999999,0,0,1,5766,0,6,0,6,0,1,0,0,0.0
297,mammographic,-0.45745576,0.294079402,0.961044628,-0.665284464,-0.111379355,-0.494505432,0.170354142,-0.409616611,-0.39879910700000004,0.49265404,0.356619675,-0.165327071,0.93517309,0.931710037,0.21183611100000002,-0.607591497,0.83908718,0.5894525620000001,0.9413344290000001,0.275927152,0.792194238,0.8927304359999999,-0.010494105,0.19435360899999998,0.8658578259999999,-0.477930265,-0.653944015,0.120683291,0.256769813,0.816846503,0.18637628,0.967388258,0.545336765,0.344341674,0.101631365,0.9724955279999999,0.06863933900000001,0.472561766,0.046020179,-0.7827337320000001,-0.294302122,-0.62471609,-0.002578253,-0.581757,-0.5330481420000001,0.488589296,0.182343447,-0.300022663,0.8937119290000001,0.991411707,0.642178007,0.825184722,0.35352406399999997,0.864742661,0.8350576890000001,-0.31485623100000004,0.21989415699999998,0.545941249,-0.6042461179999999,-0.8168780409999999,0.60801053,0.875233721,0.784743583,0.745395202,-0.059526092,0.7606563159999999,0.30922724100000004,0.044372272000000004,-0.366642477,0.26531184,0.75289157,0.897654128,-0.15081788,0.165192666,0.754247263,-0.521028718,-0.664443763,0.5992911870000001,0.43357007,0.06344877,0.910155217,0.069731344,0.35840546799999995,-0.076232719,0.78154998,-0.23091382600000002,0.509018442,0.5495214070000001,-0.29895985199999997,-0.644571015,-0.005972702,0.302201514,0.657749546,-0.373842047,-0.573462412,0.07060777900000001,0.16234452,0.479317681,0.484943725,0.10136623,0.500928766,0.107180451,-0.281333462,-0.34227871299999996,0.8552132029999999,0.0,0.064516129,0.064516129,0.45161290299999995,0.258064516,0.258064516,0.387096774,0.258064516,0.193548387,0.322580645,0.387096774,0.64516129,0.387096774,0.387096774,0.387096774,0.45161290299999995,0.193548387,0.45161290299999995,0.709677419,1.0,8.984772653,3.412231735,0.148167684,0.138592825,0.185437766,0.235816432,0.309102573,0.362502647,0.182281047,0.538955642,0.260306738,110.5074087,247.14887190000002,-1.9780463369999999,0.077176799,0.172571907,0.463059313,,961,0.006243495999999999,0,0,1,5766,0,6,0,6,0,0,0,1,0.0
298,mammographic,-0.45745576,0.294079402,0.961044628,-0.665284464,-0.111379355,-0.494505432,0.170354142,-0.409616611,-0.39879910700000004,0.49265404,0.356619675,-0.165327071,0.93517309,0.931710037,0.21183611100000002,-0.607591497,0.83908718,0.5894525620000001,0.9413344290000001,0.275927152,0.792194238,0.8927304359999999,-0.010494105,0.19435360899999998,0.8658578259999999,-0.477930265,-0.653944015,0.120683291,0.256769813,0.816846503,0.18637628,0.967388258,0.545336765,0.344341674,0.101631365,0.9724955279999999,0.06863933900000001,0.472561766,0.046020179,-0.7827337320000001,-0.294302122,-0.62471609,-0.002578253,-0.581757,-0.5330481420000001,0.488589296,0.182343447,-0.300022663,0.8937119290000001,0.991411707,0.642178007,0.825184722,0.35352406399999997,0.864742661,0.8350576890000001,-0.31485623100000004,0.21989415699999998,0.545941249,-0.6042461179999999,-0.8168780409999999,0.60801053,0.875233721,0.784743583,0.745395202,-0.059526092,0.7606563159999999,0.30922724100000004,0.044372272000000004,-0.366642477,0.26531184,0.75289157,0.897654128,-0.15081788,0.165192666,0.754247263,-0.521028718,-0.664443763,0.5992911870000001,0.43357007,0.06344877,0.910155217,0.069731344,0.35840546799999995,-0.076232719,0.78154998,-0.23091382600000002,0.509018442,0.5495214070000001,-0.29895985199999997,-0.644571015,-0.005972702,0.302201514,0.657749546,-0.373842047,-0.573462412,0.07060777900000001,0.16234452,0.479317681,0.484943725,0.10136623,0.500928766,0.107180451,-0.281333462,-0.34227871299999996,0.8552132029999999,0.0,0.064516129,0.064516129,0.45161290299999995,0.258064516,0.258064516,0.387096774,0.258064516,0.193548387,0.322580645,0.387096774,0.64516129,0.387096774,0.387096774,0.387096774,0.45161290299999995,0.193548387,0.45161290299999995,0.709677419,1.0,8.984772653,3.412231735,0.148167684,0.138592825,0.185437766,0.235816432,0.309102573,0.362502647,0.182281047,0.538955642,0.260306738,110.5074087,247.14887190000002,-1.9780463369999999,0.077176799,0.172571907,0.463059313,,961,0.006243495999999999,0,0,1,5766,0,6,0,6,0,0,1,0,1.0
299,mammographic,-0.45745576,0.294079402,0.961044628,-0.665284464,-0.111379355,-0.494505432,0.170354142,-0.409616611,-0.39879910700000004,0.49265404,0.356619675,-0.165327071,0.93517309,0.931710037,0.21183611100000002,-0.607591497,0.83908718,0.5894525620000001,0.9413344290000001,0.275927152,0.792194238,0.8927304359999999,-0.010494105,0.19435360899999998,0.8658578259999999,-0.477930265,-0.653944015,0.120683291,0.256769813,0.816846503,0.18637628,0.967388258,0.545336765,0.344341674,0.101631365,0.9724955279999999,0.06863933900000001,0.472561766,0.046020179,-0.7827337320000001,-0.294302122,-0.62471609,-0.002578253,-0.581757,-0.5330481420000001,0.488589296,0.182343447,-0.300022663,0.8937119290000001,0.991411707,0.642178007,0.825184722,0.35352406399999997,0.864742661,0.8350576890000001,-0.31485623100000004,0.21989415699999998,0.545941249,-0.6042461179999999,-0.8168780409999999,0.60801053,0.875233721,0.784743583,0.745395202,-0.059526092,0.7606563159999999,0.30922724100000004,0.044372272000000004,-0.366642477,0.26531184,0.75289157,0.897654128,-0.15081788,0.165192666,0.754247263,-0.521028718,-0.664443763,0.5992911870000001,0.43357007,0.06344877,0.910155217,0.069731344,0.35840546799999995,-0.076232719,0.78154998,-0.23091382600000002,0.509018442,0.5495214070000001,-0.29895985199999997,-0.644571015,-0.005972702,0.302201514,0.657749546,-0.373842047,-0.573462412,0.07060777900000001,0.16234452,0.479317681,0.484943725,0.10136623,0.500928766,0.107180451,-0.281333462,-0.34227871299999996,0.8552132029999999,0.0,0.064516129,0.064516129,0.45161290299999995,0.258064516,0.258064516,0.387096774,0.258064516,0.193548387,0.322580645,0.387096774,0.64516129,0.387096774,0.387096774,0.387096774,0.45161290299999995,0.193548387,0.45161290299999995,0.709677419,1.0,8.984772653,3.412231735,0.148167684,0.138592825,0.185437766,0.235816432,0.309102573,0.362502647,0.182281047,0.538955642,0.260306738,110.5074087,247.14887190000002,-1.9780463369999999,0.077176799,0.172571907,0.463059313,,961,0.006243495999999999,0,0,1,5766,0,6,0,6,1,0,0,0,0.0
