f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,clase
-0.61536,0.61586,0.03374,-0.44446,-0.93609,-0.62263,0.61621,0.05357,-0.48309,-0.93542,-0.60676,0.57499,-0.04778,-0.51516,-0.86264,-0.57757,0.52661,-0.18906,-0.44588,-0.71369,-0.75017,-0.10388,0.80075,-0.35573,0.52027,-0.88863,-0.31345,0.76063,-0.48066,0.41198,-0.43511,-0.206,0.78004,-0.4191,0.44639,0.933,0.93415,0.77534,0.64433,0.58942,0.55488,sn
-0.74149,1.60482,2.66912,-0.7046,-1.46086,-0.74548,1.59444,2.63799,-0.74218,-1.45222,-0.71848,1.54897,2.4429,-0.6976,-1.4003,-0.69295,1.50204,1.89096,-0.59366,-1.28432,-0.5974,2.22132,-0.56269,1.79378,1.58795,-1.39939,1.52219,0.26715,1.17999,1.37834,-1.03204,2.01209,-0.29444,1.50083,1.53238,1.21925,1.71754,2.00335,2.12804,2.15278,2.11515,sn
-0.68722,1.24943,1.49049,-0.65084,-1.09401,-0.69245,1.23678,1.50543,-0.68855,-1.09087,-0.66983,1.18619,1.26696,-0.65252,-1.03298,-0.64565,1.1515,0.863,-0.52925,-0.91801,-0.56691,1.26586,-0.43647,0.77408,1.28397,-1.0293,0.69113,0.12025,0.37525,1.02702,-0.73696,0.93439,-0.24666,0.50901,1.14576,0.89257,1.3032,1.50441,1.54454,1.53636,1.52252,sn
-0.5766,0.43212,-0.28215,-0.45158,-0.45991,-0.58894,0.46619,-0.24832,-0.43444,-0.48587,-0.59304,0.51446,-0.19015,-0.38693,-0.5856,-0.59037,0.54663,-0.10475,-0.45218,-0.7501,0.45821,-0.32011,0.44316,-0.44704,0.32034,-0.03893,-0.02443,0.58151,-0.29357,0.58749,0.22764,-0.24463,0.50251,-0.44138,0.40418,0.52902,0.342,0.15638,0.08476,0.06004,0.07249,sn
-0.55738,0.41,-0.28824,-0.44024,-0.43974,-0.57023,0.44552,-0.23485,-0.42919,-0.49695,-0.57396,0.47974,-0.15294,-0.41796,-0.61157,-0.56841,0.47602,-0.12326,-0.46428,-0.65663,0.58066,-0.29191,0.37764,-0.43762,0.33573,0.45965,-0.10292,0.3959,-0.36142,0.50054,0.50049,-0.27118,0.42388,-0.453,0.3524,0.47583,0.38213,0.23828,0.15647,0.15379,0.20274,sn
-0.48385,0.51664,0.08197,-0.57173,-0.22909,-0.48023,0.51361,0.08549,-0.56344,-0.20171,-0.48418,0.53188,0.06232,-0.45032,-0.24705,-0.51715,0.5934,0.1281,-0.36312,-0.43138,1.05257,0.09391,0.2356,-0.20763,0.52997,0.49409,0.54724,0.59375,0.10999,0.66138,0.73238,0.13899,0.30109,-0.17862,0.59517,0.2017,0.23042,0.19503,0.15169,0.13049,0.13588,cn
-0.56617,0.62216,0.17087,-0.56052,-0.41832,-0.57091,0.6305,0.18929,-0.56205,-0.3892,-0.57819,0.6658,0.18132,-0.48903,-0.44786,-0.59244,0.7326,0.28942,-0.48791,-0.66303,1.06102,0.09837,-0.05045,-0.0797,0.59521,0.31526,0.3811,0.04545,0.14322,0.74399,0.60407,0.18736,0.02454,-0.04017,0.67668,0.43222,0.36009,0.30554,0.26359,0.259,0.25324,sn
1.00041,-1.37475,-1.11174,1.00956,2.29718,0.87305,-1.30302,-1.12225,1.50136,2.28644,0.76786,-1.23093,-1.05769,2.14835,2.14775,0.64615,-1.15642,-0.98523,2.23303,1.93007,1.15309,-1.05976,0.57385,-0.66165,-1.64916,1.28991,-0.89699,0.58146,-0.7305,-0.64569,0.90786,-0.97343,0.62414,-0.67631,-1.23514,-2.56268,-1.91627,-1.64301,-1.55398,-1.52659,-1.51451,sn
2.18448,-1.78413,-1.13422,2.06114,2.61286,1.98971,-1.72088,-1.14879,2.76969,2.63531,1.8642,-1.66587,-1.08915,3.48988,2.51513,1.75186,-1.6277,-1.03669,3.78209,2.36049,1.13761,-1.07109,0.56619,-0.65977,-1.83767,1.24046,-1.03657,0.58488,-0.74801,-1.24394,0.92637,-1.03452,0.62796,-0.67793,-1.73911,-3.04987,-2.07595,-1.75504,-1.65186,-1.62248,-1.60993,sn
0.58839,-1.25919,-0.95806,1.70182,0.36228,0.76273,-1.3689,-1.00091,0.90468,0.42859,0.85816,-1.46137,-1.03349,0.6206,0.692,0.90413,-1.51081,-1.00592,-0.22549,0.87513,1.41981,-1.04733,0.58418,-0.65911,-1.54358,2.08578,-1.10649,0.6105,-0.76463,-1.68297,1.69077,-1.02437,0.66444,-0.6832,-1.48358,-0.10699,-0.72285,-0.93917,-0.98272,-1.00964,-1.04277,sn
-0.55673,0.52198,0.00119,-0.5088,-0.47301,-0.56262,0.53557,0.05018,-0.51392,-0.48446,-0.56782,0.55464,0.09725,-0.49817,-0.54996,-0.57579,0.56657,0.11004,-0.52555,-0.6401,0.94933,-0.07326,0.06939,-0.26502,0.46883,0.7399,0.09636,0.02833,-0.18837,0.58498,0.97008,-0.10107,0.17132,-0.32159,0.45241,0.48082,0.45781,0.36981,0.31712,0.30101,0.32997,cn
-0.65001,0.80599,0.40713,-0.55142,-0.88324,-0.65399,0.79991,0.41897,-0.57616,-0.87163,-0.64013,0.7826,0.31023,-0.55177,-0.86522,-0.62513,0.77265,0.27253,-0.56419,-0.89991,0.84415,0.10756,0.295,-0.19225,0.65044,0.31208,0.19244,0.37136,-0.10012,0.73583,0.53944,0.08803,0.37073,-0.22603,0.67148,0.83956,0.88837,0.74791,0.62826,0.58582,0.58647,sn
0.13333,-0.77233,-0.91727,0.32601,1.02933,0.10359,-0.74039,-0.92684,0.49224,1.00859,0.07138,-0.72939,-0.88917,0.55716,0.94401,0.03913,-0.7247,-0.84924,0.17962,0.75129,1.61019,-0.93956,0.54789,-0.64446,-0.99347,1.53032,-0.80021,0.49184,-0.68321,-0.45569,1.15067,-0.8402,0.55114,-0.63658,-0.72825,-0.84866,-1.12681,-1.10109,-1.09289,-1.10775,-1.13226,sn
0.25546,-0.83778,-0.82754,0.62561,0.25069,0.31302,-0.8701,-0.83546,0.34095,0.23551,0.32991,-0.93556,-0.86359,-0.41444,0.29269,0.28951,-0.95932,-0.87921,-0.56618,0.39922,0.49669,-0.92789,0.57703,-0.64234,-0.95142,0.96213,-0.99607,0.56823,-0.74177,-1.14326,0.68321,-0.8953,0.63855,-0.66079,-0.8985,-0.08599,-0.46476,-0.6761,-0.74384,-0.74343,-0.74388,sn
-0.60964,0.50695,-0.31198,-0.49944,-0.50246,-0.62942,0.56086,-0.25937,-0.47443,-0.59736,-0.6335,0.64543,-0.0727,-0.41905,-0.77202,-0.62387,0.67676,0.18572,-0.55875,-0.91885,-0.14239,-0.22942,0.24631,-0.39234,0.36397,-0.20456,0.22137,-0.08077,-0.12963,0.72286,-0.27517,-0.11424,0.24221,-0.36769,0.45286,0.57902,0.43236,0.25328,0.17797,0.1586,0.17754,sn
2.12047,-1.62464,-1.10071,1.03469,2.49142,1.98079,-1.58014,-1.11809,1.56099,2.5342,1.90284,-1.54321,-1.06164,2.28494,2.46432,1.82756,-1.50804,-1.00041,2.64637,2.37067,1.28645,-1.02914,0.55125,-0.64807,-1.53744,1.21706,-0.89154,0.6087,-0.70916,-1.13093,0.94888,-0.97097,0.58746,-0.65331,-1.42758,-2.9012,-1.97549,-1.6734,-1.58419,-1.55839,-1.54587,sn
-0.52527,0.49799,-0.05326,-0.55704,-0.24839,-0.53565,0.52754,-0.01925,-0.54438,-0.24637,-0.55461,0.59286,0.10088,-0.46363,-0.36599,-0.5793,0.65995,0.3088,-0.50076,-0.63394,1.04821,-0.06563,-0.00982,-0.19096,0.45056,0.74008,0.51868,-0.51774,0.3313,0.74918,0.81104,0.12958,-0.18178,-0.03929,0.57357,0.29651,0.18571,0.1376,0.13165,0.1363,0.15282,sn
-0.66796,1.00083,0.77323,-0.63895,-0.9268,-0.67378,1.00115,0.81936,-0.65373,-0.89459,-0.66643,1.01546,0.89591,-0.59506,-0.95258,-0.65393,1.0255,1.09811,-0.60566,-1.07189,0.99027,0.58735,-0.48005,0.28835,0.84216,0.66843,1.06023,-0.95918,0.80279,1.03765,0.80234,0.74283,-0.52078,0.37398,0.92436,0.88905,0.95453,0.9339,0.91748,0.91023,0.90892,sn
1.08502,-1.01869,-0.86401,0.12826,1.6339,1.03736,-1.01072,-0.88515,0.29128,1.64784,1.03792,-1.02069,-0.87429,0.52349,1.60965,1.02866,-1.02315,-0.80847,0.11159,1.52052,2.3586,-0.93398,0.5003,-0.63543,-1.32095,2.14526,-0.66587,0.15014,-0.50521,-0.67631,1.94739,-0.72335,0.30518,-0.51158,-0.90919,-1.86957,-1.37907,-1.24388,-1.20585,-1.19849,-1.21169,sn
0.02956,-0.67173,-0.79128,0.39984,0.15032,0.0491,-0.69907,-0.81495,0.31861,0.17659,0.05557,-0.75113,-0.85788,0.12655,0.26196,0.08539,-0.79973,-0.86621,0.03139,0.3813,0.80234,-0.83663,0.44177,-0.58438,-0.7459,1.38617,-0.93528,0.45944,-0.69332,-0.89544,1.247,-0.87026,0.55773,-0.62982,-0.88386,0.07049,-0.37428,-0.6301,-0.67562,-0.69717,-0.72103,cn
-0.55493,0.58543,0.50809,-0.55682,-0.59224,-0.56626,0.58436,0.55886,-0.59286,-0.61541,-0.56717,0.56079,0.46438,-0.60857,-0.64177,-0.55198,0.52575,0.18888,-0.49923,-0.59406,1.28762,0.16434,-0.42929,0.04656,0.49135,1.45614,0.18488,-0.77538,0.12765,0.4994,1.27704,0.15669,-0.45602,0.04273,0.4375,0.52976,0.6302,0.66315,0.65121,0.66288,0.68038,cn
-0.67447,1.01776,0.92867,-0.62903,-0.98057,-0.6804,1.01441,0.94825,-0.65274,-0.96939,-0.66811,1.0132,0.94053,-0.61774,-1.01457,-0.65207,1.00264,0.98389,-0.6281,-1.07812,0.72058,0.53822,-0.40658,0.20107,0.86219,0.19422,0.7957,-0.81229,0.53342,0.97069,0.23917,0.65857,-0.44486,0.28401,0.94232,0.89201,1.01502,0.98955,0.96207,0.937,0.94355,sn
-0.65539,0.82998,0.30564,-0.57673,-0.82209,-0.66433,0.84784,0.34753,-0.58572,-0.84145,-0.65661,0.87954,0.43577,-0.55197,-0.90785,-0.64301,0.8871,0.55765,-0.60184,-1.02746,0.73492,0.10938,0.09328,-0.18099,0.66583,0.25717,0.50027,-0.12749,0.17176,0.89646,0.42238,0.26367,0.04484,-0.08818,0.76839,0.79611,0.80944,0.73559,0.66584,0.63559,0.63715,sn
-0.64676,0.93367,0.64442,-0.62715,-0.74748,-0.65255,0.93787,0.66544,-0.63862,-0.72205,-0.64928,0.95904,0.68891,-0.56886,-0.80362,-0.64633,0.99168,0.85339,-0.56248,-0.97249,0.93043,0.41348,-0.30462,0.13102,0.78661,0.4348,0.94429,-0.71215,0.67128,1.01593,0.49952,0.63515,-0.43201,0.30545,0.9222,0.68686,0.73356,0.70863,0.70347,0.6987,0.7029,sn
-0.61835,0.87082,0.7311,-0.61993,-0.66741,-0.62321,0.86971,0.74302,-0.63715,-0.63852,-0.61941,0.88068,0.74185,-0.58661,-0.69025,-0.61565,0.8996,0.84353,-0.59443,-0.81579,1.04708,0.47396,-0.58991,0.3128,0.75638,0.7321,0.75532,-1.07824,0.70928,0.89127,0.71857,0.55746,-0.66845,0.40463,0.82381,0.59547,0.70208,0.70248,0.68535,0.69574,0.71428,cn
-0.04896,-0.64817,-0.78147,0.27745,0.48807,-0.04815,-0.64247,-0.79652,0.25124,0.49986,-0.06442,-0.656,-0.81911,0.15844,0.57218,-0.07673,-0.67052,-0.8332,0.30058,0.62739,0.20727,-0.75723,0.56297,-0.57952,-0.59903,0.41668,-0.92183,0.55537,-0.69455,-0.75934,0.74986,-0.84082,0.58236,-0.5978,-0.77923,-0.30765,-0.65365,-0.73996,-0.75019,-0.74047,-0.70191,cn
-0.42663,0.07888,-0.63323,-0.48224,0.46399,-0.45784,0.14101,-0.61641,-0.42135,0.40392,-0.48118,0.22654,-0.49971,-0.23468,0.24128,-0.5049,0.33029,-0.33018,-0.12112,-0.05252,0.93893,-0.03667,-1.05068,0.71518,0.06261,0.50214,0.11252,-0.45735,0.09022,0.59285,0.54538,0.10896,-1.26763,1.00283,0.27147,-0.37473,-0.53831,-0.59596,-0.61425,-0.61974,-0.61289,cn
-0.6759,1.11737,1.37917,-0.66399,-0.95283,-0.68058,1.11948,1.37062,-0.68925,-0.93053,-0.66765,1.13893,1.40778,-0.64556,-0.95682,-0.65722,1.15642,1.49733,-0.63177,-1.02298,0.02401,1.13439,-0.984,0.88977,1.13314,-0.52448,1.10059,-0.67771,0.86518,1.11546,-0.43656,1.27659,-0.96791,0.98596,1.20158,0.85305,0.99299,1.05768,1.12678,1.17812,1.21677,sn
-0.44048,0.10681,-0.41982,-0.41087,-0.22374,-0.44322,0.1161,-0.40288,-0.36981,-0.30432,-0.42002,0.11143,-0.37867,-0.28776,-0.29259,-0.38629,0.06133,-0.35532,-0.37061,-0.26338,0.51026,-0.49284,0.57065,-0.50638,0.03739,0.54727,-0.01205,-0.38982,-0.16919,0.25416,0.46527,-0.14953,0.11864,-0.34811,0.21767,0.33179,0.04098,-0.10719,-0.19269,-0.24037,-0.25552,sn
-0.52592,0.24509,-0.15242,-0.29292,-0.62059,-0.51887,0.20568,-0.16907,-0.40071,-0.59294,-0.496,0.12665,-0.38216,-0.46491,-0.4846,-0.47202,0.0722,-0.51761,-0.32752,-0.33217,-0.02553,-0.46911,0.60911,-0.5288,0.10891,0.2349,-0.61707,0.73531,-0.63086,-0.07865,0.27522,-0.52447,0.69616,-0.56128,0.03857,0.59385,0.57768,0.36442,0.23421,0.17974,0.12464,cn
-0.65752,1.01048,0.81129,-0.65685,-0.73906,-0.66332,1.01025,0.8466,-0.66829,-0.69619,-0.65372,1.02514,0.9723,-0.59213,-0.73666,-0.6488,1.06566,1.30529,-0.5948,-0.93503,0.27136,0.89209,-1.08315,0.69297,0.94625,-0.00466,1.27296,-1.58155,1.1889,1.08846,0.03594,0.99847,-1.12414,0.81926,1.02958,0.70568,0.70034,0.68856,0.71848,0.73976,0.74823,sn
-0.67077,1.18097,1.65189,-0.70007,-0.88333,-0.67319,1.17916,1.63176,-0.72021,-0.8403,-0.66538,1.21154,1.7428,-0.64018,-0.88109,-0.66067,1.24946,2.0968,-0.59712,-1.02727,0.51877,1.63251,-2.27927,1.82569,1.11049,0.01664,1.97214,-2.49694,2.31042,1.2496,-0.00211,2.01707,-2.63493,2.32848,1.28197,0.79468,0.91901,1.00662,1.11412,1.20474,1.24449,sn
0.16042,-0.96699,-0.96661,0.97962,0.42789,0.13672,-0.93554,-0.96718,0.93935,0.37161,0.08389,-0.89041,-0.93065,0.46339,0.29827,0.08531,-0.86507,-0.91234,0.65836,0.42397,0.02585,-0.94195,0.64621,-0.64589,-1.02266,0.13156,-1.02614,0.66267,-0.75245,-1.11422,0.47335,-0.95405,0.72965,-0.67188,-1.13127,-0.08197,-0.72008,-0.89739,-0.90687,-0.8563,-0.85291,sn
-0.44557,0.113,-0.35172,-0.25984,-0.57059,-0.44651,0.10539,-0.35052,-0.30451,-0.54674,-0.44601,0.07846,-0.46069,-0.32521,-0.49572,-0.44129,0.06388,-0.52729,-0.22706,-0.39364,0.52471,-0.5043,0.63645,-0.52594,0.01041,0.54709,-0.57553,0.75324,-0.60138,-0.05497,0.79688,-0.55473,0.67692,-0.56002,-0.05134,0.66589,0.4539,0.19604,0.10018,0.094,0.08506,sn
-0.29648,0.23046,-0.17078,-0.52771,0.23626,-0.31916,0.24747,-0.15749,-0.50677,0.2505,-0.33342,0.26156,-0.15436,-0.38295,0.21193,-0.35352,0.30614,-0.07606,-0.30381,0.06694,1.09284,-0.11335,-0.45871,0.05521,0.12912,1.00869,0.35153,-0.90771,0.34465,0.55777,0.90945,0.00212,-0.44631,0.08278,0.29451,-0.3119,-0.17739,-0.20971,-0.24491,-0.26675,-0.27194,cn
-0.19608,-0.40189,-0.67845,0.02556,0.25764,-0.18403,-0.42341,-0.71037,0.05939,0.28798,-0.1784,-0.46812,-0.77533,0.12366,0.36484,-0.17836,-0.50349,-0.78949,0.21135,0.39474,0.46974,-0.57768,0.46622,-0.49013,-0.27552,0.6107,-0.80758,0.52572,-0.65959,-0.46071,0.76878,-0.74274,0.55273,-0.56705,-0.50294,-0.13305,-0.39753,-0.55564,-0.60159,-0.59303,-0.59714,cn
-0.63641,0.79781,0.31246,-0.60017,-0.55499,-0.64652,0.819,0.35677,-0.6035,-0.5548,-0.64211,0.85005,0.47205,-0.54142,-0.63291,-0.63906,0.89781,0.70692,-0.58534,-0.85314,1.07721,0.33099,-0.59903,0.24764,0.64593,0.48287,0.71112,-0.64422,0.44135,0.9564,0.79889,0.44352,-0.4237,0.21416,0.7908,0.5704,0.50145,0.42342,0.39979,0.39253,0.39848,sn
-0.62965,1.12623,1.69764,-0.69961,-0.83084,-0.62809,1.11741,1.65362,-0.72001,-0.78875,-0.62819,1.14244,1.75026,-0.64164,-0.81055,-0.63783,1.17402,2.07929,-0.60216,-0.94228,0.69337,1.63191,-2.57473,2.12123,1.0692,0.40852,1.95598,-2.75841,2.51243,1.19186,0.36534,1.91199,-2.84309,2.46703,1.19813,0.7173,0.87434,0.97292,1.09596,1.17014,1.23548,sn
-0.68827,1.31254,2.00275,-0.70071,-1.15006,-0.68964,1.30144,2.00832,-0.72742,-1.10872,-0.67746,1.29204,2.02573,-0.66362,-1.08597,-0.66512,1.27797,1.89483,-0.58428,-1.07708,0.43454,1.69744,-1.88581,1.76931,1.25343,0.28003,1.84411,-2.25109,2.13175,1.24641,0.33924,1.85652,-2.214,1.98199,1.23877,1.00938,1.28781,1.45712,1.56302,1.62732,1.66943,sn
-0.62763,1.02961,1.18787,-0.69201,-0.67963,-0.62829,1.03851,1.18403,-0.70569,-0.66725,-0.62846,1.09058,1.37906,-0.61611,-0.72158,-0.63848,1.15138,1.88573,-0.58782,-0.89184,0.70669,1.36249,-2.24088,1.68997,0.9781,0.05331,2.06555,-1.81441,2.05183,1.22396,0.14146,1.7556,-1.66739,1.62759,1.23756,0.63378,0.68026,0.7063,0.82344,0.89926,0.94441,sn
1.54371,-1.77594,-1.05488,2.82127,0.98072,1.69332,-1.80868,-1.06805,1.79012,0.985,1.6392,-1.78955,-1.0368,-0.56458,1.03413,1.5873,-1.79132,-1.01366,-0.77081,1.18896,0.08375,-1.06303,0.62431,-0.65755,-1.81967,0.26551,-1.14048,0.66059,-0.76642,-2.16344,0.42791,-1.05643,0.71047,-0.68455,-1.83985,-0.58845,-1.25865,-1.24911,-1.19767,-1.16245,-1.12911,sn
-0.57488,0.27793,-0.3165,-0.37418,-0.56184,-0.58929,0.29082,-0.26857,-0.37939,-0.59888,-0.58216,0.27953,-0.2934,-0.38558,-0.60765,-0.56168,0.24342,-0.39457,-0.2765,-0.53896,0.20246,-0.2963,0.57748,-0.52287,0.2717,0.30662,-0.35698,0.61584,-0.60722,0.21586,0.29028,-0.40082,0.66984,-0.57708,0.16876,0.57445,0.55419,0.36665,0.1994,0.1122,0.04043,sn
0.00131,-0.67074,-0.85885,0.24125,0.60047,-0.00848,-0.66484,-0.88405,0.36601,0.62111,-0.03331,-0.66529,-0.90194,0.65217,0.65712,-0.06139,-0.64041,-0.85589,0.74503,0.61262,-0.69254,-0.72581,0.52864,-0.59324,-0.51953,-0.12024,-0.88179,0.50778,-0.69549,-0.67231,-0.19023,-0.85767,0.58104,-0.63194,-0.77685,-0.49103,-0.74079,-0.86787,-0.89128,-0.89468,-0.90169,cn
-0.58879,0.61625,0.00061,-0.56069,-0.44347,-0.59897,0.63191,0.04054,-0.55167,-0.45728,-0.60192,0.65773,0.09877,-0.46251,-0.53107,-0.60353,0.67724,0.11959,-0.37998,-0.60443,-0.30926,-0.0144,0.24292,-0.3587,0.526,-0.54039,0.51071,0.18176,-0.10003,0.75471,-0.49857,0.17301,0.22667,-0.30553,0.6086,0.43554,0.45358,0.39678,0.33064,0.29429,0.28314,sn
-0.62675,0.75222,0.26109,-0.56379,-0.56872,-0.63585,0.75574,0.29432,-0.57262,-0.55933,-0.63039,0.76235,0.292,-0.52345,-0.61576,-0.62523,0.77334,0.29023,-0.49377,-0.69563,0.21993,0.03071,0.22984,-0.31753,0.60009,-0.14647,0.43804,0.19498,-0.08447,0.82044,0.05244,0.21828,0.21756,-0.2399,0.72011,0.51367,0.59744,0.59019,0.52571,0.46921,0.45213,sn
-0.54867,0.31499,-0.26754,-0.31673,-0.69886,-0.56483,0.32091,-0.24948,-0.36267,-0.7294,-0.55348,0.27621,-0.39614,-0.34452,-0.65124,-0.52925,0.23546,-0.54031,-0.06505,-0.47385,-0.36495,-0.52596,0.48017,-0.54038,0.04082,-0.06917,-0.45474,0.44121,-0.57246,0.23677,-0.11937,-0.49007,0.5056,-0.54445,0.07414,0.73574,0.5978,0.33674,0.20342,0.11299,0.05889,sn
-0.63472,0.82922,0.46063,-0.57753,-0.66234,-0.64362,0.8283,0.49922,-0.59701,-0.65351,-0.63462,0.81686,0.46166,-0.56473,-0.6863,-0.6269,0.81666,0.38486,-0.51992,-0.73551,0.0567,0.14791,0.20558,-0.25859,0.68762,-0.37607,0.44381,0.23982,-0.07873,0.84824,-0.33083,0.31197,0.22766,-0.1826,0.79763,0.58726,0.71994,0.72374,0.6793,0.6276,0.60315,sn
-0.64872,0.83508,0.51631,-0.58017,-0.88906,-0.65386,0.82004,0.53673,-0.60093,-0.86299,-0.64525,0.79719,0.42431,-0.55345,-0.86075,-0.63083,0.78117,0.31421,-0.48019,-0.85355,0.41979,0.16547,0.08997,-0.23999,0.65671,0.26563,0.43473,-0.03672,-0.07365,0.77405,0.23268,0.27242,0.06983,-0.19134,0.718,0.83401,0.92364,0.84542,0.7641,0.71733,0.69294,sn
-0.61067,0.79138,0.44467,-0.55794,-0.74725,-0.61563,0.77184,0.44262,-0.58122,-0.70793,-0.60091,0.73614,0.2856,-0.53559,-0.68558,-0.58174,0.70968,0.13385,-0.43667,-0.62511,0.67385,0.1006,0.15131,-0.27671,0.62499,0.39502,0.24852,0.15438,-0.18238,0.73643,0.41651,0.18424,0.15926,-0.2163,0.69492,0.64144,0.8354,0.7743,0.68848,0.64883,0.63118,cn
-0.37935,0.02936,-0.41937,-0.18009,-0.48462,-0.39498,0.03004,-0.39787,-0.26769,-0.51812,-0.40566,-0.00437,-0.49658,-0.39465,-0.42431,-0.40768,-0.02505,-0.58459,-0.29264,-0.32691,0.0632,-0.64882,0.52408,-0.57432,-0.16976,-0.06545,-0.63744,0.51848,-0.64257,-0.06926,0.01605,-0.56973,0.55732,-0.56686,-0.09885,0.52613,0.39892,0.20409,0.08748,0.05813,-0.00405,sn
0.13255,-0.51387,-0.65984,0.21291,0.14964,0.15703,-0.53426,-0.68039,0.01731,0.19356,0.15938,-0.59253,-0.76412,-0.24591,0.31219,0.13996,-0.6242,-0.81565,-0.02073,0.426,0.08503,-0.81466,0.57687,-0.61657,-0.61974,0.53274,-0.90499,0.5365,-0.71915,-0.73353,0.32632,-0.82056,0.61206,-0.63609,-0.70099,-0.04026,-0.23364,-0.4172,-0.48976,-0.5114,-0.53649,sn
0.69995,-1.28068,-0.97499,0.94055,1.09391,0.76738,-1.30655,-0.99797,1.06652,1.15252,0.77544,-1.33082,-0.99237,1.30717,1.26099,0.74607,-1.32186,-0.95486,1.39461,1.29981,0.4703,-0.88707,0.52575,-0.59409,-1.0884,1.07249,-1.02906,0.52428,-0.7046,-1.38573,0.83935,-0.97253,0.58834,-0.63208,-1.33215,-0.88739,-1.20859,-1.18774,-1.16368,-1.14613,-1.13888,cn
-0.17791,-0.4108,-0.59393,0.02912,0.05768,-0.16523,-0.4397,-0.6453,-0.02108,0.12139,-0.16281,-0.48713,-0.73438,-0.00998,0.25618,-0.18628,-0.47573,-0.71712,-0.15366,0.2843,0.42645,-0.67728,0.35907,-0.38835,-0.43208,0.91988,-0.84939,0.34666,-0.54295,-0.62648,0.76277,-0.74699,0.27797,-0.26688,-0.63318,0.06266,-0.23583,-0.44015,-0.50919,-0.53487,-0.53993,cn
0.72759,-0.84798,-0.70476,-0.19119,0.73226,0.80271,-0.83026,-0.71222,-0.10818,0.61568,0.8321,-0.7904,-0.57944,-0.14939,0.66108,0.9714,-0.84995,-0.47767,-0.62876,0.70295,0.91957,-0.60364,0.54948,-0.51373,-0.50527,1.09691,-0.49878,-0.05359,-0.3801,-0.64697,0.95068,-0.52566,0.2402,-0.42205,-0.562,-0.62641,-0.84983,-0.74514,-0.75091,-0.79706,-0.85691,sn
-0.45674,0.4292,0.05394,-0.50521,-0.24924,-0.46281,0.44372,0.07561,-0.51402,-0.24419,-0.47619,0.48032,0.11031,-0.50974,-0.33014,-0.52739,0.53437,0.13043,-0.54685,-0.49554,1.15672,-0.14641,0.04124,-0.30803,0.26538,0.45491,0.10975,0.1983,-0.23397,0.59935,0.64717,0.0144,0.16051,-0.25798,0.51474,0.29337,0.23624,0.20383,0.15871,0.1287,0.12885,sn
0.90259,-1.41104,-0.97776,1.71691,0.81043,0.94869,-1.44138,-0.99713,1.0401,0.8154,0.98341,-1.48809,-1.00083,-0.0327,0.96343,1.00523,-1.52645,-0.99153,0.00116,1.11728,0.57369,-1.03768,0.60063,-0.65477,-1.60471,1.24832,-1.10486,0.60799,-0.75869,-1.72561,1.07539,-1.0207,0.67354,-0.67843,-1.5641,-0.54165,-1.07295,-1.12835,-1.11841,-1.11776,-1.1442,sn
-0.5685,0.77129,0.55462,-0.59859,-0.54476,-0.56876,0.75417,0.55528,-0.61277,-0.50985,-0.55997,0.74139,0.46452,-0.54551,-0.51238,-0.5501,0.73815,0.37659,-0.4576,-0.53347,0.98975,0.29609,-0.10163,-0.12946,0.64868,0.68625,0.59124,-0.19566,0.07403,0.8019,0.78728,0.40541,-0.09788,-0.06571,0.73372,0.44372,0.64258,0.65217,0.60414,0.56829,0.55446,cn
1.81582,-1.85463,-1.11047,3.24503,1.74525,1.92216,-1.88807,-1.1339,3.55875,1.76104,1.98067,-1.91302,-1.10294,4.33386,1.86564,1.89703,-1.88472,-1.05833,5.21077,1.8663,0.29391,-1.03451,0.60234,-0.66098,-1.6719,1.03324,-1.14302,0.63116,-0.77085,-2.0384,0.84529,-1.08155,0.67026,-0.6905,-1.9417,-1.71484,-1.71395,-1.56215,-1.49696,-1.4704,-1.45482,cn
-0.47752,0.21237,-0.32337,-0.37118,-0.23543,-0.50085,0.25317,-0.30406,-0.36828,-0.29089,-0.52161,0.29426,-0.31365,-0.36063,-0.37359,-0.52227,0.30836,-0.37427,-0.26961,-0.45729,0.70172,-0.38018,0.28432,-0.47956,0.12438,0.1336,-0.27716,0.42514,-0.50851,0.40186,0.55014,-0.31528,0.4428,-0.48473,0.26523,0.32494,0.13483,0.02898,-0.07973,-0.10584,-0.11935,sn
-0.65917,0.81342,0.54658,-0.51989,-1.14092,-0.66558,0.7891,0.59791,-0.59491,-1.16194,-0.64167,0.70597,0.34247,-0.65083,-1.06,-0.61121,0.65094,-0.06531,-0.42338,-0.84907,0.28832,-0.02386,0.20798,-0.32518,0.55664,0.07287,-0.08771,0.33485,-0.38281,0.59021,0.30616,0.02448,0.23068,-0.30776,0.59612,1.01995,1.23857,1.19073,1.08537,0.97439,0.87076,sn
